row_id,context_dialect,continuation_dialect,combo,context_text,continuation_text,n_ctx_tokens,n_cont_tokens,avg_nll_cont,log_ppl_cont,ppl_cont
11493,AAE,AAE,AAE_AAE,""" "" "" downloading music i need some gangsta stuff too much slow shit in my","phne "" "" """,19.0,0.0,,,
11494,SAE,SAE,SAE_SAE,I have my fingers,crossed ; I hope I get this car !,5.0,0.0,,,
11494,SAE,AAE,SAE_AAE,I have my fingers,"crossed hope i get this car man ! ! "" "" """,5.0,0.0,,,
11494,AAE,SAE,AAE_SAE,""" "" "" got my fingers",crossed ; I hope I get this car !,7.0,0.0,,,
11494,AAE,AAE,AAE_AAE,""" "" "" got my fingers","crossed hope i get this car man ! ! "" "" """,7.0,0.0,,,
11496,SAE,SAE,SAE_SAE,here you go talking about this,( him ) person again lol,7.0,0.0,,,
11496,SAE,AAE,SAE_AAE,here you go talking about this,"( him ) person again lol "" "" """,7.0,0.0,,,
11496,AAE,SAE,AAE_SAE,""" "" "" here you go with this",( him ) person again lol,9.0,0.0,,,
11496,AAE,AAE,AAE_AAE,""" "" "" here you go with this","( him ) person again lol "" "" """,9.0,0.0,,,
11499,SAE,SAE,SAE_SAE,We can just agree to disagree,because you ’ re never going to admit it .,8.0,0.0,,,
11499,AAE,SAE,AAE_SAE,""" "" "" we can just agree to",because you ’ re never going to admit it .,9.0,0.0,,,
11500,SAE,SAE,SAE_SAE,I am ready to,punch his damn head off his neck .,5.0,0.0,,,
11500,SAE,AAE,SAE_AAE,I am ready to,"to punch his mfn head off his neck "" "" """,5.0,0.0,,,
11500,AAE,SAE,AAE_SAE,""" "" "" i be ready",punch his damn head off his neck .,7.0,0.0,,,
11500,AAE,AAE,AAE_AAE,""" "" "" i be ready","to punch his mfn head off his neck "" "" """,7.0,0.0,,,
11503,SAE,SAE,SAE_SAE,It ' s only,"the sixth day of the year , and people are still being disloyal .",5.0,0.0,,,
11503,AAE,SAE,AAE_SAE,""" "" "" It ' s","the sixth day of the year , and people are still being disloyal .",7.0,0.0,,,
11507,SAE,SAE,SAE_SAE,"My mom went to see my aunt , and she came back with tears",in her eyes .,16.0,0.0,,,
11512,SAE,SAE,SAE_SAE,""" Yeah , I ' m going to ask to get on your bus","and come . """,15.0,0.0,,,
11512,SAE,AAE,SAE_AAE,""" Yeah , I ' m going to ask to get on your bus","come "" "" """,15.0,0.0,,,
11512,AAE,SAE,AAE_SAE,""" "" "" yeah , imma ask too get on yoo bus x","and come . """,16.0,0.0,,,
11512,AAE,AAE,AAE_AAE,""" "" "" yeah , imma ask too get on yoo bus x","come "" "" """,16.0,0.0,,,
11513,SAE,SAE,SAE_SAE,I have my family and that ' s the only,group of people I need .,11.0,0.0,,,
11513,SAE,AAE,SAE_AAE,I have my family and that ' s the only,"beings i need . "" "" """,11.0,0.0,,,
11513,AAE,SAE,AAE_SAE,""" "" "" i got my bloods x then the only human",group of people I need .,14.0,0.0,,,
11516,SAE,SAE,SAE_SAE,I need to shower,", but I don ' t feel like it .",6.0,0.0,,,
11516,AAE,SAE,AAE_SAE,""" "" "" I .",", but I don ' t feel like it .",6.0,0.0,,,
11517,SAE,SAE,SAE_SAE,My little brother over here is asking a hundred,and one questions .,10.0,0.0,,,
11517,SAE,AAE,SAE_AAE,My little brother over here is asking a hundred,"one questions . "" "" """,10.0,0.0,,,
11520,SAE,SAE,SAE_SAE,I actually paid three dollars to upgrade so,"I could add our videos . That ’ s funny , lol .",9.0,0.0,,,
11522,SAE,SAE,SAE_SAE,""" I don ' t understand","how people can let their iPhones become so messy . """,7.0,0.0,,,
11522,SAE,AAE,SAE_AAE,""" I don ' t understand","see how people can let their iPhones get so ugly "" "" """,7.0,0.0,,,
11522,AAE,SAE,AAE_SAE,""" "" "" I don ' t","how people can let their iPhones become so messy . """,8.0,0.0,,,
11522,AAE,AAE,AAE_AAE,""" "" "" I don ' t","see how people can let their iPhones get so ugly "" "" """,8.0,0.0,,,
11525,SAE,SAE,SAE_SAE,"If people truly understood me , they would understand why",I never care .,11.0,0.0,,,
11525,SAE,AAE,SAE_AAE,"If people truly understood me , they would understand why","Fuck . . . "" "" """,11.0,0.0,,,
11528,SAE,SAE,SAE_SAE,Shannon wants you to go look at her,Instagram really quickly .,10.0,0.0,,,
11528,SAE,AAE,SAE_AAE,Shannon wants you to go look at her,"right quick . "" "" """,10.0,0.0,,,
11531,SAE,SAE,SAE_SAE,About to make some,"bacon , grits , and eggs !",5.0,0.0,,,
11533,SAE,SAE,SAE_SAE,"Damn , these guys need to hurry",up and beat the Celtics .,10.0,0.0,,,
11536,SAE,SAE,SAE_SAE,No one can compete with,"my group , group , group , group . Lol",7.0,0.0,,,
11536,AAE,SAE,AAE_SAE,""" "" "" , ain ' t nobody","my group , group , group , group . Lol",9.0,0.0,,,
11541,SAE,SAE,SAE_SAE,I got up and walked my dog ; she pooped in the middle,of the hallway .,15.0,0.0,,,
11546,SAE,SAE,SAE_SAE,# I just want to have,sex with your best friend for one night only .,7.0,0.0,,,
11546,SAE,AAE,SAE_AAE,# I just want to have,"wanna fuck ur bestfriend for one night only "" "" """,7.0,0.0,,,
11546,AAE,SAE,AAE_SAE,""" "" "" # I just",sex with your best friend for one night only .,7.0,0.0,,,
11546,AAE,AAE,AAE_AAE,""" "" "" # I just","wanna fuck ur bestfriend for one night only "" "" """,7.0,0.0,,,
11554,SAE,SAE,SAE_SAE,People had better wear their knight armor to,"the game tomorrow because it ' s going to get real , lol .",11.0,0.0,,,
11554,SAE,AAE,SAE_AAE,People had better wear their knight armor to,"to the game tomorrow because it ' s gone get Real lol "" "" """,11.0,0.0,,,
11554,AAE,SAE,AAE_SAE,""" "" "" People better wear they Knight armor","the game tomorrow because it ' s going to get real , lol .",11.0,0.0,,,
11554,AAE,AAE,AAE_AAE,""" "" "" People better wear they Knight armor","to the game tomorrow because it ' s gone get Real lol "" "" """,11.0,0.0,,,
11555,SAE,SAE,SAE_SAE,You danced provocatively for 13,"likes , lol . Girl , get the camera .",10.0,0.0,,,
11555,SAE,AAE,SAE_AAE,You danced provocatively for 13,"ass for 13 likes lol bitch get the cannon "" "" """,10.0,0.0,,,
11555,AAE,SAE,AAE_SAE,""" "" "" you shaked your","likes , lol . Girl , get the camera .",8.0,0.0,,,
11555,AAE,AAE,AAE_AAE,""" "" "" you shaked your","ass for 13 likes lol bitch get the cannon "" "" """,8.0,0.0,,,
11556,SAE,SAE,SAE_SAE,Feeling like you should be,"my lady , my baby > > > singing lol",7.0,0.0,,,
11560,SAE,SAE,SAE_SAE,Attractive women approach me . I ' m only involved with women,from other countries .,15.0,0.0,,,
11563,SAE,SAE,SAE_SAE,Had those people getting really upset when they,saw me and coming = ),10.0,0.0,,,
11563,SAE,AAE,SAE_AAE,Had those people getting really upset when they,"me and coming = ) "" "" """,10.0,0.0,,,
11566,SAE,SAE,SAE_SAE,"I ' m in my room on Twitter , wondering",why my phone won ' t charge .,11.0,0.0,,,
11566,SAE,AAE,SAE_AAE,"I ' m in my room on Twitter , wondering","my phone won ' t charge "" "" """,11.0,0.0,,,
11566,AAE,SAE,AAE_SAE,""" "" "" In my room on twitter and wonder why",why my phone won ' t charge .,12.0,0.0,,,
11573,SAE,SAE,SAE_SAE,""" The way we act , we might as well be","a couple . """,12.0,0.0,,,
11573,SAE,AAE,SAE_AAE,""" The way we act , we might as well be","a couple "" "" """,12.0,0.0,,,
11573,AAE,SAE,AAE_SAE,""" "" "" The way we act we might as well be","a couple . """,13.0,0.0,,,
11573,AAE,AAE,AAE_AAE,""" "" "" The way we act we might as well be","a couple "" "" """,13.0,0.0,,,
11575,SAE,SAE,SAE_SAE,. Now walk it out *,spins in a circle *,7.0,0.0,,,
11575,SAE,AAE,SAE_AAE,. Now walk it out *,"spins in circle "" "" """,7.0,0.0,,,
11575,AAE,SAE,AAE_SAE,""" "" "" . Now walk it out",spins in a circle *,9.0,0.0,,,
11575,AAE,AAE,AAE_AAE,""" "" "" . Now walk it out","spins in circle "" "" """,9.0,0.0,,,
11579,SAE,SAE,SAE_SAE,I just left my interview and got the job,. God is good .,10.0,0.0,,,
11579,SAE,AAE,SAE_AAE,I just left my interview and got the job,"God is good "" "" """,10.0,0.0,,,
11579,AAE,SAE,AAE_SAE,""" "" "" Jus left my interview and got da job",. God is good .,13.0,0.0,,,
11579,AAE,AAE,AAE_AAE,""" "" "" Jus left my interview and got da job","God is good "" "" """,13.0,0.0,,,
11581,SAE,SAE,SAE_SAE,you should try the,mint cookies and cream . It ’ s delicious .,5.0,0.0,,,
11583,SAE,SAE,SAE_SAE,I have class in,"the morning , so it ' s time to go to bed .",5.0,0.0,,,
11583,AAE,SAE,AAE_SAE,""" "" "" Class","the morning , so it ' s time to go to bed .",5.0,0.0,,,
11593,SAE,SAE,SAE_SAE,I can ’ t get,over the fact that my best friend said I sounded like a Muslim .,6.0,0.0,,,
11594,SAE,SAE,SAE_SAE,"I ’ m supposed to clean my room , but I don ’ t",feel like it .,15.0,0.0,,,
11594,SAE,AAE,SAE_AAE,"I ’ m supposed to clean my room , but I don ’ t","it "" "" """,15.0,0.0,,,
11594,AAE,SAE,AAE_SAE,""" "" "" I suppose to clean my room but don ' t feel like",feel like it .,16.0,0.0,,,
11594,AAE,AAE,AAE_AAE,""" "" "" I suppose to clean my room but don ' t feel like","it "" "" """,16.0,0.0,,,
11596,SAE,SAE,SAE_SAE,What is wrong with these lame guys ? I have been,through it all .,13.0,0.0,,,
11596,SAE,AAE,SAE_AAE,What is wrong with these lame guys ? I have been,"all . "" "" """,13.0,0.0,,,
11596,AAE,SAE,AAE_SAE,""" "" "" Wtf wrong w | these lame ass niggas I been through it",through it all .,20.0,0.0,,,
11597,SAE,SAE,SAE_SAE,"My mom just called me to tell me that Brandon , what the heck",", can go away .",17.0,0.0,,,
11597,SAE,AAE,SAE_AAE,"My mom just called me to tell me that Brandon , what the heck","rocks . "" "" """,17.0,0.0,,,
11598,SAE,SAE,SAE_SAE,you probably should keep them on because you have athlete,’ s foot . # HoldYourNose,12.0,0.0,,,
11601,SAE,SAE,SAE_SAE,I dislike seeing my,sisters upset ; it makes me so angry .,6.0,0.0,,,
11601,SAE,AAE,SAE_AAE,I dislike seeing my,"my sisters upset it makes me so mad . "" "" """,6.0,0.0,,,
11601,AAE,SAE,AAE_SAE,""" "" "" I hate seeing",sisters upset ; it makes me so angry .,7.0,0.0,,,
11601,AAE,AAE,AAE_AAE,""" "" "" I hate seeing","my sisters upset it makes me so mad . "" "" """,7.0,0.0,,,
11603,SAE,SAE,SAE_SAE,I knew who my,best friend really was all along ; it just took me a little while to realize it .,5.0,0.0,,,
11603,AAE,SAE,AAE_SAE,""" "" "" I knew",best friend really was all along ; it just took me a little while to realize it .,6.0,0.0,,,
11608,SAE,SAE,SAE_SAE,"Laughing about it makes me feel better , but it doesn ’ t make it go",away . : /,19.0,0.0,,,
11608,SAE,AAE,SAE_AAE,"Laughing about it makes me feel better , but it doesn ’ t make it go",": / "" "" """,19.0,0.0,,,
11608,AAE,SAE,AAE_SAE,""" "" "" Laughing about it makes me feel better but it doesnt make it go away .",away . : /,21.0,0.0,,,
11608,AAE,AAE,AAE_AAE,""" "" "" Laughing about it makes me feel better but it doesnt make it go away .",": / "" "" """,21.0,0.0,,,
11611,SAE,SAE,SAE_SAE,""" I ' m sure you do","because you were all up with my sister the other night , bitch . """,8.0,0.0,,,
11611,AAE,SAE,AAE_SAE,""" "" "" im sure yu do","because you were all up with my sister the other night , bitch . """,9.0,0.0,,,
11612,SAE,SAE,SAE_SAE,"Who still hasn ’ t given you a title ? Come on , Terasha , I can",go all day .,19.0,0.0,,,
11612,SAE,AAE,SAE_AAE,"Who still hasn ’ t given you a title ? Come on , Terasha , I can",". "" "" """,19.0,0.0,,,
11621,SAE,SAE,SAE_SAE,Love is definitely overrated now . Love isn ’ t what it,used to be .,15.0,0.0,,,
11621,SAE,AAE,SAE_AAE,Love is definitely overrated now . Love isn ’ t what it,"be . "" "" """,15.0,0.0,,,
11621,AAE,SAE,AAE_SAE,""" "" "" Love is definitely over rated now . Love isnt wat it used to",used to be .,19.0,0.0,,,
11621,AAE,AAE,AAE_AAE,""" "" "" Love is definitely over rated now . Love isnt wat it used to","be . "" "" """,19.0,0.0,,,
11626,SAE,SAE,SAE_SAE,I have an important,decision to make . I ’ m very confused . : /,5.0,0.0,,,
11626,SAE,AAE,SAE_AAE,I have an important,"a big decision to make . Im so confused . : / "" "" """,5.0,0.0,,,
11626,AAE,SAE,AAE_SAE,""" "" "" I have",decision to make . I ’ m very confused . : /,6.0,0.0,,,
11634,SAE,SAE,SAE_SAE,"Women love me ; they want this sex . Haha , I leave",them wanting more !,15.0,0.0,,,
11634,SAE,AAE,SAE_AAE,"Women love me ; they want this sex . Haha , I leave","! "" "" """,15.0,0.0,,,
11634,AAE,SAE,AAE_SAE,""" "" "" Hoes Love Me They Want This Dick Lmaoo I Leave Em Thirsty",them wanting more !,23.0,0.0,,,
11634,AAE,AAE,AAE_AAE,""" "" "" Hoes Love Me They Want This Dick Lmaoo I Leave Em Thirsty","! "" "" """,23.0,0.0,,,
11635,SAE,SAE,SAE_SAE,My head is spinning and I ' m,speechless . What could I do ?,10.0,0.0,,,
11635,SAE,AAE,SAE_AAE,My head is spinning and I ' m,"' m speechless wht could I do "" "" """,10.0,0.0,,,
11635,AAE,SAE,AAE_SAE,""" "" "" My head going & amp ; circles I",speechless . What could I do ?,12.0,0.0,,,
11635,AAE,AAE,AAE_AAE,""" "" "" My head going & amp ; circles I","' m speechless wht could I do "" "" """,12.0,0.0,,,
11636,SAE,SAE,SAE_SAE,I really tried lol ^ _ ^ How,did you know . . . > > > just playing,10.0,0.0,,,
11636,AAE,SAE,AAE_SAE,""" "" "" I really tried Lol ^ _ ^ How yu",did you know . . . > > > just playing,15.0,0.0,,,
11641,SAE,SAE,SAE_SAE,I ' m laughing so much . . . I have to go get a cleanser in just a little while . . . laughing,my ass off .,30.0,0.0,,,
11641,SAE,AAE,SAE_AAE,I ' m laughing so much . . . I have to go get a cleanser in just a little while . . . laughing,""" "" """,30.0,0.0,,,
11641,AAE,SAE,AAE_SAE,""" "" "" KMSL . . . I GTTA GO GET A CLEANSER N JUST A LIL WHILE . . LMFAO",my ass off .,35.0,0.0,,,
11641,AAE,AAE,AAE_AAE,""" "" "" KMSL . . . I GTTA GO GET A CLEANSER N JUST A LIL WHILE . . LMFAO",""" "" """,35.0,0.0,,,
11642,SAE,SAE,SAE_SAE,""" Hey buddy ! Haha , I ’ m just relaxing since it ’ s Saturday . Lol . What are you up","to over there , my friend ? """,28.0,0.0,,,
11643,SAE,SAE,SAE_SAE,It ' s cold outside,". I don ' t have time to play , so please don ' t get wet !",6.0,0.0,,,
11643,SAE,AAE,SAE_AAE,It ' s cold outside,"outside I anit got time too play so please dont get wet ! ! "" "" """,6.0,0.0,,,
11643,AAE,SAE,AAE_SAE,""" "" "" Its cold",". I don ' t have time to play , so please don ' t get wet !",6.0,0.0,,,
11643,AAE,AAE,AAE_AAE,""" "" "" Its cold","outside I anit got time too play so please dont get wet ! ! "" "" """,6.0,0.0,,,
11648,SAE,SAE,SAE_SAE,"Yes , we have","that money , and you can have it all !",5.0,0.0,,,
11652,SAE,SAE,SAE_SAE,can you all talk and set up some,time for me please,9.0,0.0,,,
11652,SAE,AAE,SAE_AAE,can you all talk and set up some,"for me plz "" "" """,9.0,0.0,,,
11659,SAE,SAE,SAE_SAE,Why was it you,. . . . . . .,5.0,0.0,,,
11661,SAE,SAE,SAE_SAE,I don ' t go by Bom anymore ; I ' m about,to change all my names .,14.0,0.0,,,
11661,SAE,AAE,SAE_AAE,I don ' t go by Bom anymore ; I ' m about,"all my names "" "" """,14.0,0.0,,,
11673,SAE,SAE,SAE_SAE,"Those guys are so funny , I end up crying from",laughing at their antics .,14.0,0.0,,,
11673,SAE,AAE,SAE_AAE,"Those guys are so funny , I end up crying from","at them idiots "" "" """,14.0,0.0,,,
11674,SAE,SAE,SAE_SAE,But you all don ' t understand,! Some people just really get on my nerves !,8.0,0.0,,,
11674,AAE,SAE,AAE_SAE,""" "" "" But y ' all don ' t",! Some people just really get on my nerves !,11.0,0.0,,,
11677,SAE,SAE,SAE_SAE,In order to achieve a different outcome,", you have to change your approach .",8.0,0.0,,,
11679,SAE,SAE,SAE_SAE,Shout out to my friend for introducing,me to Panera .,10.0,0.0,,,
11679,SAE,AAE,SAE_AAE,Shout out to my friend for introducing,"Put Me On To Panera "" "" """,10.0,0.0,,,
11684,SAE,SAE,SAE_SAE,you don ' t,"know what my stuff is , girl . Leave me alone .",5.0,0.0,,,
11684,SAE,AAE,SAE_AAE,you don ' t,"' t know what the fuck my shit is girl beat it "" "" """,5.0,0.0,,,
11684,AAE,SAE,AAE_SAE,""" "" "" you don","know what my stuff is , girl . Leave me alone .",6.0,0.0,,,
11684,AAE,AAE,AAE_AAE,""" "" "" you don","' t know what the fuck my shit is girl beat it "" "" """,6.0,0.0,,,
11686,SAE,SAE,SAE_SAE,He is a closeted gay man ; he should be banned,from all high schools .,15.0,0.0,,,
11686,SAE,AAE,SAE_AAE,He is a closeted gay man ; he should be banned,"all high schools "" "" """,15.0,0.0,,,
11686,AAE,SAE,AAE_SAE,""" "" "" He a undercover fag he should be banned from",from all high schools .,16.0,0.0,,,
11686,AAE,AAE,AAE_AAE,""" "" "" He a undercover fag he should be banned from","all high schools "" "" """,16.0,0.0,,,
11693,SAE,SAE,SAE_SAE,"Every time I look up , they",say she has done something else !,8.0,0.0,,,
11703,SAE,SAE,SAE_SAE,Okay . I really,need to clean up this room as soon as possible .,5.0,0.0,,,
11703,SAE,AAE,SAE_AAE,Okay . I really,"I really need to clean up this room like ASAP . "" "" """,5.0,0.0,,,
11703,AAE,SAE,AAE_SAE,""" "" "" Okkkkkk .",need to clean up this room as soon as possible .,9.0,0.0,,,
11703,AAE,AAE,AAE_AAE,""" "" "" Okkkkkk .","I really need to clean up this room like ASAP . "" "" """,9.0,0.0,,,
11710,SAE,SAE,SAE_SAE,I have so much,power in these hands that I could slap a horse .,5.0,0.0,,,
11710,AAE,SAE,AAE_SAE,""" "" "" I got",power in these hands that I could slap a horse .,6.0,0.0,,,
11711,SAE,SAE,SAE_SAE,I know how it feels to lose someone,close to you !,9.0,0.0,,,
11711,SAE,AAE,SAE_AAE,I know how it feels to lose someone,"u ! ! "" "" """,9.0,0.0,,,
11714,SAE,SAE,SAE_SAE,"Dude , I just randomly hooked up with that",girl . ; ),12.0,0.0,,,
11719,SAE,SAE,SAE_SAE,"I would ask why , but we ’ re",not that close .,10.0,0.0,,,
11727,SAE,SAE,SAE_SAE,"Man , this is so messed up . I should",have had my car .,12.0,0.0,,,
11729,SAE,AAE,SAE_AAE,""" Isn ' t it ? Me too ! Aw , June is","Some Healthy Dick "" "" """,14.0,0.0,,,
11729,AAE,AAE,AAE_AAE,""" "" "" Init Me Too Shit ! Awh June Giving","Some Healthy Dick "" "" """,16.0,0.0,,,
11730,SAE,SAE,SAE_SAE,"Forget it , because I ' m going",to do what I do anyway . You know what I mean ?,10.0,0.0,,,
11730,SAE,AAE,SAE_AAE,"Forget it , because I ' m going","do wat ido anyway u feel me ! "" "" """,10.0,0.0,,,
11730,AAE,AAE,AAE_AAE,""" "" "" Fuck it cuz ima","do wat ido anyway u feel me ! "" "" """,11.0,0.0,,,
11731,SAE,SAE,SAE_SAE,"My day was alright , I ’ m","fine , just hit me up tomorrow . Good night .",10.0,0.0,,,
11732,SAE,SAE,SAE_SAE,"I am claiming this year , and",I know my friend has my back . # God,9.0,0.0,,,
11741,SAE,SAE,SAE_SAE,If she doesn ’ t want to have sex on the first,"night , I ’ m not upset — I respect that !",13.0,0.0,,,
11741,SAE,AAE,SAE_AAE,If she doesn ’ t want to have sex on the first,"night ain trippen I Repect dat ! "" "" """,13.0,0.0,,,
11741,AAE,SAE,AAE_SAE,""" "" "" If she dont wanna fuck the first","night , I ’ m not upset — I respect that !",13.0,0.0,,,
11741,AAE,AAE,AAE_AAE,""" "" "" If she dont wanna fuck the first","night ain trippen I Repect dat ! "" "" """,13.0,0.0,,,
11743,SAE,SAE,SAE_SAE,I went to space and left a couple of people I,really don ' t care about .,12.0,0.0,,,
11743,SAE,AAE,SAE_AAE,I went to space and left a couple of people I,"really dont giv a fuck "" "" """,12.0,0.0,,,
11743,AAE,SAE,AAE_SAE,""" "" "" I went to space and left a couple niggas I",really don ' t care about .,16.0,0.0,,,
11743,AAE,AAE,AAE_AAE,""" "" "" I went to space and left a couple niggas I","really dont giv a fuck "" "" """,16.0,0.0,,,
11745,SAE,SAE,SAE_SAE,""" Just relaxing .","Did you go to that old GWCP yesterday ? """,6.0,0.0,,,
11754,SAE,SAE,SAE_SAE,# Confession : I,can ' t use the bathroom without the water running .,6.0,0.0,,,
11759,SAE,SAE,SAE_SAE,I already miss you all . I really appreciate the,young Bau though .,11.0,0.0,,,
11759,SAE,AAE,SAE_AAE,I already miss you all . I really appreciate the,"BAU DOE "" "" """,11.0,0.0,,,
11763,SAE,SAE,SAE_SAE,Had a nice little,time with my longtime friend .,5.0,0.0,,,
11764,SAE,SAE,SAE_SAE,I haven ' t,been at home since early last week .,5.0,0.0,,,
11764,SAE,AAE,SAE_AAE,I haven ' t,"set my ass in the house since early last week "" "" """,5.0,0.0,,,
11764,AAE,SAE,AAE_SAE,""" "" "" I haven ' t",been at home since early last week .,8.0,0.0,,,
11764,AAE,AAE,AAE_AAE,""" "" "" I haven ' t","set my ass in the house since early last week "" "" """,8.0,0.0,,,
11768,SAE,SAE,SAE_SAE,My president is on,"the ball , and his wife is too .",5.0,0.0,,,
11768,AAE,SAE,AAE_SAE,""" "" "" My president","the ball , and his wife is too .",6.0,0.0,,,
11777,SAE,SAE,SAE_SAE,"The first time we met , I",knew I had to have her .,8.0,0.0,,,
11778,SAE,SAE,SAE_SAE,"I dislike women who have unattractive ,",witch - looking feet .,12.0,0.0,,,
11782,SAE,SAE,SAE_SAE,Since when did I become,scared of ' France ’ s weak self ' ? Lol,6.0,0.0,,,
11786,SAE,SAE,SAE_SAE,"I share wisdom , and I",’ ve never spent a day in college .,7.0,0.0,,,
11789,SAE,SAE,SAE_SAE,If you love something,"too much , I guarantee you it will kill you .",5.0,0.0,,,
11796,SAE,SAE,SAE_SAE,All you all do,is complain and criticize this stuff .,5.0,0.0,,,
11796,SAE,AAE,SAE_AAE,All you all do,"complain & amp ; hate on this shit . . "" "" """,5.0,0.0,,,
11796,AAE,SAE,AAE_SAE,""" "" "" All yall do is",is complain and criticize this stuff .,9.0,0.0,,,
11796,AAE,AAE,AAE_AAE,""" "" "" All yall do is","complain & amp ; hate on this shit . . "" "" """,9.0,0.0,,,
11798,SAE,SAE,SAE_SAE,""" Everything that looks","good isn ' t always what it seems to be . """,5.0,0.0,,,
11798,SAE,AAE,SAE_AAE,""" Everything that looks","look good ain ' t always what it seem to be . "" "" """,5.0,0.0,,,
11798,AAE,SAE,AAE_SAE,""" "" "" Everything that","good isn ' t always what it seems to be . """,6.0,0.0,,,
11798,AAE,AAE,AAE_AAE,""" "" "" Everything that","look good ain ' t always what it seem to be . "" "" """,6.0,0.0,,,
11799,SAE,SAE,SAE_SAE,Sometimes a guy just needs a sister figure,in his life .,10.0,0.0,,,
11799,SAE,AAE,SAE_AAE,Sometimes a guy just needs a sister figure,"life . . "" "" """,10.0,0.0,,,
11799,AAE,SAE,AAE_SAE,""" "" "" sometimes a nigga just need a sister figure in his",in his life .,16.0,0.0,,,
11799,AAE,AAE,AAE_AAE,""" "" "" sometimes a nigga just need a sister figure in his","life . . "" "" """,16.0,0.0,,,
11800,SAE,SAE,SAE_SAE,""" I want to take a","chance , but a chance usually turns into a regret . """,7.0,0.0,,,
11800,SAE,AAE,SAE_AAE,""" I want to take a","chance , but a chance usually turns into a regret . "" "" """,7.0,0.0,,,
11800,AAE,SAE,AAE_SAE,""" "" "" I wanna take a","chance , but a chance usually turns into a regret . """,9.0,0.0,,,
11800,AAE,AAE,AAE_AAE,""" "" "" I wanna take a","chance , but a chance usually turns into a regret . "" "" """,9.0,0.0,,,
11802,SAE,SAE,SAE_SAE,Not everyone who is with you will stand up,for you . Life has shown me that .,10.0,0.0,,,
11802,SAE,AAE,SAE_AAE,Not everyone who is with you will stand up,"ride for u . . Life showed me that . "" "" """,10.0,0.0,,,
11805,SAE,SAE,SAE_SAE,"No , forget that",", I want you in my life , but yeah , you can because I think I like you .",5.0,0.0,,,
11805,AAE,SAE,AAE_SAE,""" "" "" no",", I want you in my life , but yeah , you can because I think I like you .",5.0,0.0,,,
11810,SAE,SAE,SAE_SAE,I wonder if she,and I are still going to see each other tomorrow .,5.0,0.0,,,
11810,AAE,SAE,AAE_SAE,""" "" "" i wonder",and I are still going to see each other tomorrow .,6.0,0.0,,,
11812,SAE,SAE,SAE_SAE,"Meijah takes forever to arrive , but hit me up",when I go in the house .,13.0,0.0,,,
11816,SAE,SAE,SAE_SAE,Why the hell didn ’ t Mary,have a horse or something ? # WeakLamb,8.0,0.0,,,
11818,SAE,SAE,SAE_SAE,He really doesn ’ t,. He just responds to please you .,6.0,0.0,,,
11818,SAE,AAE,SAE_AAE,He really doesn ’ t,". He just answer to , please yo ass "" "" """,6.0,0.0,,,
11818,AAE,SAE,AAE_SAE,""" "" "" he really don ' t",. He just responds to please you .,9.0,0.0,,,
11818,AAE,AAE,AAE_AAE,""" "" "" he really don ' t",". He just answer to , please yo ass "" "" """,9.0,0.0,,,
11819,SAE,SAE,SAE_SAE,""" Hey , you can ' t keep calling a woman ' nigga","' without facing consequences . """,16.0,0.0,,,
11829,SAE,SAE,SAE_SAE,"Umm , Dre ,",she ’ s not on her phone o_O,6.0,0.0,,,
11829,SAE,AAE,SAE_AAE,"Umm , Dre ,","shes not on her phone o_O "" "" """,6.0,0.0,,,
11829,AAE,SAE,AAE_SAE,""" "" "" ummm dre",she ’ s not on her phone o_O,7.0,0.0,,,
11829,AAE,AAE,AAE_AAE,""" "" "" ummm dre","shes not on her phone o_O "" "" """,7.0,0.0,,,
11830,SAE,SAE,SAE_SAE,When you lie down and your stuffy nose,automatically clears up > >,10.0,0.0,,,
11850,SAE,SAE,SAE_SAE,""" That ' s great .","Do you still go to MCHS ? """,7.0,0.0,,,
11853,SAE,SAE,SAE_SAE,I ' m about,to eat this food and then go back to sleep !,5.0,0.0,,,
11858,SAE,SAE,SAE_SAE,""" Little brother over here doing the blade dance",". Boy ! """,11.0,0.0,,,
11863,SAE,SAE,SAE_SAE,Have you ever wondered why outsiders know,so much ? Check your insiders !,11.0,0.0,,,
11872,SAE,SAE,SAE_SAE,""" Jump someone ' s gate in my neighborhood , I think I '","m Deebo . """,16.0,0.0,,,
11872,SAE,AAE,SAE_AAE,""" Jump someone ' s gate in my neighborhood , I think I '","DBO "" "" """,16.0,0.0,,,
11873,SAE,SAE,SAE_SAE,I hope my insurance covers water damage because I ’ m about to dive in,. . . lol,18.0,0.0,,,
11873,SAE,AAE,SAE_AAE,I hope my insurance covers water damage because I ’ m about to dive in,". lol "" "" """,18.0,0.0,,,
11874,SAE,SAE,SAE_SAE,""" I ’ ll","magically find my way back there lol """,5.0,0.0,,,
11874,SAE,AAE,SAE_AAE,""" I ’ ll","magically make my my way back there lol "" "" """,5.0,0.0,,,
11874,AAE,SAE,AAE_SAE,""" "" "" I will","magically find my way back there lol """,6.0,0.0,,,
11874,AAE,AAE,AAE_AAE,""" "" "" I will","magically make my my way back there lol "" "" """,6.0,0.0,,,
11880,SAE,SAE,SAE_SAE,"Twitter is not Dr . Phil , so I will NOT be giving",you all anything to talk about !,14.0,0.0,,,
11880,SAE,AAE,SAE_AAE,"Twitter is not Dr . Phil , so I will NOT be giving","' s some to talk about ! "" "" """,14.0,0.0,,,
