index,context_variant,sae_context,aae_context,sae_continuation,aae_continuation,preferred,A_is,B_is,raw_response
8394,SAE,I said I wasn ’ t going,I said I wasn ',"to hold a grudge , but I actually hate one of my friends . He is so twisted in the head . I just can ’ t do anything but shake my head .",t gone hold ah grudge But I actually Hate 1omf He So twisted in the head . . I Just can ' t do nun but smh,SAE,AAE,SAE,B
8395,SAE,Some women are so blinded by all the great things their boyfriend does and says that they think he ’ s faithful ! I ’ m telling you,* Some females be So Blinded by ALL the Great things their boyfriend do and Say Till they think HE FAITHFUL ! I tell,", that ’ s not the case .",Ya THAT ain ' t the Case,SAE,AAE,SAE,B
8396,SAE,"I dislike the saying "" Real",""" Hate the Quote Real","men wear pink . "" It ' s just a color ; anyone can wear clothing of that color .","men wear pink ! ! IT ' S just a color anybody can wear that COLOR clothing """,SAE,SAE,AAE,A
8397,SAE,Jarice always comes to school,Jarice be coming to,"looking attractive , everyone ! Lol , I ’ m like , show off for real !",school looking sexy y ' all ! ! Lol I be Like SHOW OUT ttfo,SAE,SAE,AAE,A
8398,SAE,"I am so tired and I want to go to sleep , but I can ' t",I ' m So Tired And I Want To Go To Sleep But I Can ',". Shaking my head , this is sad .",t . . Smh This Is Sad .,SAE,AAE,SAE,B
8399,SAE,This is the year,""" This is the year",for respecting my music — make a note of that on your calendar .,"of respecting my music , mark that down on your Chinese calendar . . . """,SAE,SAE,AAE,A
8400,SAE,"Anytime you have congressmen calling you to ask if you need tickets to the inauguration parade , and if so , how many , you ’",""" Anytime you have congressmen calling you asking you if you need tickets to the inauguration parade , and if so , how many , you '",re # BOSSIN .,"re # BOSSIN """,SAE,SAE,AAE,A
8401,SAE,"Looking forward to getting this band together . I already have my pianist , guitarist , and drummer lined up",""" Looking forward to getting this band together , got my pianist , guitarist , and drummer on deck already .",. . . # letswork,". . # letswork """,SAE,AAE,SAE,B
8402,SAE,"Life is unpredictable , but",""" Life is crazy ,","my music is great , AND I WANT MY MUSIC . . . If people don ' t want to invest in what they have , let me go where someone will .","but my music cranks , AND I WANT MY MUSIC . . . If people don ' t want to invest in what they have , let me go where someone will . """,AAE,SAE,AAE,B
8403,SAE,I hate when I,I HATE WEN,think about her so much that it ’ s hard to get her off my mind .,I THINK ABOUT HA SO HARD TO GET HA OFF MY MIND,SAE,SAE,AAE,A
8404,SAE,""" no one . I don ' t know if Mrs .",""" no one , Ion know if mama Williams","Williams ' class is coming into the gym . ""","class coming In the gym , """,SAE,SAE,AAE,A
8405,SAE,""" # One of",""" # oomf","my followers made me really angry yesterday ! Little does she know , she was about to get completely cursed out ! ""","had me HOT yesterday ! lil do she know , she was fenna get gal cussed tf out ! """,AAE,SAE,AAE,B
8406,SAE,I would kill someone for that,I ' ll Kill A Nigga 4 Dat Cash,cash flow and turn your whole life into a sad show .,Flow Turn Yo Whole Life 2 A Sad Show . . . . . . . . . .,SAE,AAE,SAE,B
8407,SAE,These next two weeks,""" this week & next",are very important for me ; I need to keep praying !,"week are big weeks for me , i gotta stay prayed up ! """,SAE,SAE,AAE,A
8408,SAE,"He has a lot of flaws , but his good always outweighs the bad , and I can",""" he gott alot of wrong but his good always outweighs the bad , & i can be",be happy with that !,"happy with that ! """,SAE,AAE,SAE,B
8409,SAE,I would appreciate it if no,""" id appreciate it if no","one called or texted me , not that anyone does anyway .","one kalled or text me , not like anybody does already """,SAE,AAE,SAE,B
8410,SAE,I know I have to get a Jeep or an Audi for my graduation gift . My mind,i know i gotta get a Jeep or Audi for my graduation gift . my mind,is made up .,is made up,SAE,SAE,AAE,A
8411,SAE,You forgot me when,you forgot me when,"I was losing , so forget me when I ' m winning !",i was loosing ? so forget me when im winning !,SAE,AAE,SAE,B
8412,SAE,I was feeling good . But now I just want to sleep . I ' m going to shower,I was feeling good . But now i jus wanah sleep . Finnah shower and,and let Pandora play . : /,pandora flow ! : /,SAE,SAE,AAE,A
8413,SAE,I ’ m really sick ; all I want to do is talk to her . And she wants to act distant . That ’ s fine . My phone is on silent and I ’ m going back to sleep . Be back,""" Im sick af , all i want to do is talk to her . And she wanah act funny . Thats fine . Phone on silent and going back to sleep . Bbl","later , Twitter .","twitter . """,SAE,SAE,AAE,A
8414,SAE,"I am always there for people when they need me , but nobody listens to me when",""" Im always there for ppl when they need me , but NOBODY listens to me when i",I need them !,"need them ! """,SAE,SAE,AAE,A
8415,SAE,""" , she is a sweet person , but she has some really childish ways . She has tried me though . I ’ m too nice of a person .",""" , she a sweet person she has some childish ass ways . She done trien me tho . Im too nice of person . You","You know . ""","know . """,SAE,SAE,AAE,A
8416,SAE,I ' m going to get on,Finnah get otp w ',"the phone with her , I guess . All she ' s going to do is talk to Sania . She ' s so childish . Lol",her i guess . All she gon do is talk to Sania . Her childish ass . Lol,SAE,AAE,SAE,B
8417,SAE,: Stop getting involved with these,: Stop cuffing these hoes,"unfaithful women , man . You have a loyal girlfriend by your side — don ’ t mess it up !",my nigga you got a loyal girl on your arms don ' t fuck it up !,SAE,AAE,SAE,B
8418,SAE,"Turning my phone back off , though . Because this thing is acting stupid . I guess I ’ m about to be",Cutten my phone back off tho . Cause this thing acten stupid . Guess im bout,without a phone .,to be phoneless,SAE,SAE,AAE,A
8419,SAE,"Speaking to someone is different from telling a woman you like her and that you can ’ t stay away from her . Girl ,",speaking to somebody is diff from telling a bitch you like them and you cant stay away from them . Guhh please .,please . # UNLOYAL,# UN LOYAL .,SAE,SAE,AAE,A
8420,SAE,The main girl you think is your friend is often the main,""" The main bitch you think is yo friend , be the main bitch",one against you .,"against you . """,AAE,AAE,SAE,A
8421,SAE,The first thing I,My first thing,"’ m going to do is find a job , though . Lol , even though I already have money . There ’ s always room for more money : )",ima do is find a job tho . Lol even tho i get money . There is always room for more money : ),SAE,SAE,AAE,A
8422,SAE,"She can ' t be mad though , she told me to do what I want . I was trying to work things out with her . For",""" She cant be mad tho , she told me do what i want . I was trien to work things out with her","real , for real .",". Fr fr """,SAE,SAE,AAE,A
8423,SAE,: I won ’,: I won ',t lose any sleep because the truth of the matter is . . . replacing you is very easy .,t lose a wink of sleep Cause the truth of the matter is . . . Replacing you is so easy,SAE,AAE,SAE,B
8424,SAE,RETWEET : # Scorpio gets,""" RE MUTHA FUCKING TWEET : # Scorpio gets irritated by A PERSON who seem",irritated by a person who seems to like everybody .,"to like everybody . ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! """,SAE,AAE,SAE,B
8425,SAE,: Do I miss you ? Yes . Do I want you,: Do I Miss You ? Yeah . Do I Want,back ? No .,You Back ? No,SAE,SAE,AAE,A
8426,SAE,""" , I dropped my phone in a tub of water . Ugh , I ' m going to call",""" , i droped my phone in a tub of water . Guhhh ima call you","you though . ""","tho . """,SAE,SAE,AAE,A
8427,SAE,"A REAL boyfriend tells every girl that he has a girlfriend , not",""" * girlfriend : A REAL boyfriend tells EVERY girl that he has a girlfriend , not",just the unattractive ones .,"just the ugly ones . """,SAE,SAE,AAE,A
8428,SAE,""" , girl , your thing",""" , guhh , you","probably lasts at least 30 - 40 minutes . Don ’ t lie for Twitter . Lol , who are you going to call ? Lol ""","shit prolly last atleast 30 - 40mins . Dont lie for twitter . Lol who you gon call ? Lol """,SAE,AAE,SAE,B
8429,SAE,""" , lol and by the way ,",""" , lmao and btw look","look how dumb you sound . If you all were next to each other , why say you ’ re on the phone ? Girl , LOL . Try again . ""","how dumb you sound if yall was nxt to eachother why say yall otp . Guhh LMFAO . Try again . """,AAE,AAE,SAE,A
8430,SAE,I don ' t care if you were sleeping on a mattress in a house full of roaches ; I ' m going to treat,""" I don ' t give a fuck if u was sleeping on a mattress , with a house full of roaches I ' m gone treat you",you like anyone else .,"like the next bitch . """,AAE,AAE,SAE,A
8431,SAE,Control your women . You let her,Control Yo Hoes You Let Her,"talk to you disrespectfully . You have baby mama drama , but you don ' t even have a baby !",Talk To You Crazy You Got Babe Mama Drama You Ain ' t Even Got You No Babe ! !,AAE,AAE,SAE,A
8432,SAE,Just came from the,Jus Came From,barber shop . has me looking like a million bucks . Can you say fresh ?,The Barber Shop Got Me Looking Like a Million Bucks Can You Say Fresh,AAE,AAE,SAE,A
8433,SAE,"Okay , I sent the email with my Twitter name as the",ok I sent the email with my twitter name as the subject,subject . Thank you .,. . . Thank You,SAE,AAE,SAE,B
8434,SAE,"I have a really cool teacher but there aren ’ t any attractive girls in the class , haha . I ’ m taken",I got a kewl ass teacher bt no hoes n there lol,", by the way .",im taken btw,SAE,SAE,AAE,A
8435,SAE,"If a woman is easy for you when you meet her , that makes no",If a Bitch is easy for you wen you meet her that makes no,difference than the next .,difference den the next,AAE,AAE,SAE,A
8436,SAE,"Lord , as of right now , I want to ask for forgiveness",Lord as of RIGHT now . . i wanna ask for forgiveness,and the strength to stay persistent . # Focused,& the strength to stay persistant # Focused,SAE,SAE,AAE,A
8437,SAE,My child ' s mother is going,My BM gon Ball me,"to call me asking for another man ' s number ? Woman , get off my phone .",askinq fa anotha nigga # ? Bitch get tf off my line . .,SAE,AAE,SAE,B
8438,SAE,""" : LOL , you ’ re wild , man . . .",""" : lmao you hell man . . .","Where are you ? I ’ m at the hotel room in Clayton though . I ’ ll hit you up when I get back to the River . ""","Wea u atim at da hotel room in klayton tho . . ill hit u wen iget Baq to da River """,SAE,AAE,SAE,B
8439,SAE,"Man , it really does seem like every time I tweet , I see one of my followers",""" Man it slick do B seeming like every time I TWEET , I see oomf",", shaking my head .","smh . . """,AAE,AAE,SAE,A
8440,SAE,""" : Lame -",""" : laaame","ass girl ! Damn , why do I have to be all that , B ? """,", ass girl ! llamf damn y I gotta Be all that B ? """,SAE,SAE,AAE,A
8441,SAE,I honestly never cared about her ; I just wanted her money,""" I really never gave a fuck Bout shawdy , I just wanted her",. . . I thought she had some !,"check . . . thought she had one ! """,SAE,SAE,AAE,A
8442,SAE,""" If these women could get paid a dollar for every time they had sex , they would have a life savings",""" If these Bitches kould get paid a dollar for every time dey SMASH , dey would have a LIFE SAVINGS",". . . """,". . . """,SAE,SAE,AAE,A
8443,SAE,"Salute to my truly loyal friends , and all my 5MM 252 guys . Walking through that fire . Two guns up , keep doing your",""" 5alute to my REAL RIGHTEOUS TROOP5 , B ALL MY 5MM 252 NIGGAS . . WALKN THRU DAT FLAME . 2GUN5 UP KEEP DOIN YO",thing . # Persistence,"THANG # PERSISTANCKE """,SAE,SAE,AAE,A
8444,SAE,"Young and living the life you all rap about , but without a record deal . My son",Young living the life y ' all rap about no Record Deal tho . .,could vouch for that .,My 5on kud Vouche,SAE,AAE,SAE,B
8445,SAE,Take all this nonsense off,take all dis fuk shyt,"your page now before I come beat your damn ass . Keep showing off if you want to , because this boring Twitter is going to see you get beat too !",off ur pg now fa i kum beat yo MF ASS . keep flexxn if u want for dis dry ass twitter gne see u get beat 2 !,SAE,AAE,SAE,B
8446,SAE,WHEN PEOPLE FAIL YOU,WHEN MAN FAIL,", GOD IS ALWAYS THERE , SO WHY NOT SERVE HIM ? BESIDES , IF IT WEREN ' T FOR HIM , YOU WOULDN ' T BE HERE .",YOU GOD IS ALWAYS THERE SO Y NOT SERVE HIM BESIDES IF IT WASN ' T FOR HIM YOU WOULDN ' T BE HERE,SAE,SAE,AAE,A
8447,SAE,please fight for Virginia ’ s and the nation ’ s Second Amendment rights . The President wants to bypass Congress and,please fight for virginias and the nations 2nd admenment rights . The President wants to bypass congress and and,take them away .,take them away .,AAE,AAE,SAE,A
8448,SAE,"If you believe the Celtics are going to beat the Knicks tonight , the bath salts you ’ re",""" If you believe the Celtics are beating the Knicks tonight , those bath salts you sniff",using must be Colombian .,"are clearly Columbian . """,AAE,AAE,SAE,A
8449,SAE,"Once again , I ask everyone : How on earth",""" Once again I ask my people , how the f",do you all watch Family Guy ? This show is tasteless and really not funny .,"* ck do you all watch Family Guy ? This show is tasteless and so NOT funny """,SAE,AAE,SAE,B
8450,SAE,"Everything is fine , you know . I just finished watching the game . Now I ' m trying",""" all is well , you know . Just finished watching the game . Now trying to",to figure out what ' s on the menu for Sunday meals .,"decipher what ' s on the menu for Sunday meals """,SAE,AAE,SAE,B
8451,SAE,"Damn it , Beckz",Dammit Beckz . That,. That is a very good question . I am resolving that issue immediately . : - ),is a good ass question . I am resolving that issue immediately . : - ),SAE,AAE,SAE,B
8452,SAE,""" : I have no",""" : No respect for","respect for people who sit around and talk badly about others ! I have no respect for women who do that either . ""","niggas that ' s sit around and talk down on other niggas ! NO RESPESCT FOR BITCHES DAT DO DAT TO """,SAE,SAE,AAE,A
8453,SAE,"I pray that God sends something my way soon , but I can ' t rush what He",""" I pray god send sum my way soon , bt can ' t rush wat he",has for me .,"have for me """,SAE,AAE,SAE,B
8454,SAE,I am not on that level and never was . What,""" Not on dat level and shid neva did , wat","we did was a mistake , but I love my son to death .","we did was a mistake bt I love my son to death """,SAE,SAE,AAE,A
8455,SAE,I did that stuff when I was 18 ; it ' s time to grow up,I did dat shit wen I was 18 its a time to grow up,from all of that .,frm all dat shit,SAE,AAE,SAE,B
8456,SAE,Because I wasn ’ t doing that anyway — he ’ s not my man and I wasn ’ t,Cause I wasn ' t doin dat shit anyway he ain ' t my man and wasn ',planning on it .,t planning on it,AAE,AAE,SAE,A
8457,SAE,"Tried to use me to stay up last night . Please , I ’ m not that weak",""" Tried to use me to stay up last night , bitch plz I ' m not . . . . DAT",person . I am that person . LOL .,"WEAK BITCH . . . IM AM DAT BITCH LOL """,AAE,SAE,AAE,B
8458,SAE,""" I dislike when",""" I hate","women act and dress like men . Be the gender you are supposed to be , I ' m just saying . ""","wen females act and dress like niggas , b da gender yu suppose to b ijs """,SAE,AAE,SAE,B
8459,SAE,"And one day he will bless me , but until then I ’ m going to live my life the way I ’",And one day he will bless me bt until den imma live my life like I ',m supposed to .,m suppose to,SAE,AAE,SAE,B
8460,SAE,I can ' t,I can ',just spend my money like I used to ; I have kids to take care of .,t just blow mny how I used to have kids to take care of,SAE,AAE,SAE,B
8461,SAE,""" : I might do both",""" : I mite do",", the way I feel . . . You know when you drink , you get emotional . ""","both the way I feel . . yu kno wen yu drink yu get emotional """,SAE,AAE,SAE,B
8462,SAE,I don ' t get involved in that drama anymore ; that ' s really old . I have,I don ' t do dat beef shit nomo dats old af I got,children to raise .,kids to raise,SAE,SAE,AAE,A
8463,SAE,Living with people isn ’ t my cup of tea ; I ’ ve been on my own too long to,""" Living wit ppl ain ' t my cup of tea , been on my own to long to",do that again .,"do dhs again """,SAE,SAE,AAE,A
8464,SAE,I could care less if,I can care less,I ' m in a relationship because I ' m going to make myself happy regardless .,if I ' m n a relationship b / c imma make myself happy regardless,AAE,AAE,SAE,A
8465,SAE,I had really forgotten how,I really had forgot how,"he felt about me , and you telling me again made me feel so good .",he felt bou me and by yu tellin me again made me feel so gud,SAE,SAE,AAE,A
8466,SAE,"Women are talking about killing me , but I ' m not",Hoes talking bou killin me bt ian goin nowhea,going anywhere until the Lord calls me home .,til da lord kal me home,SAE,SAE,AAE,A
8467,SAE,Shouting as loud as,Screaming as loud,"I can to : HAPPY 23RD BIRTHDAY , ENJOY ! I LOVE YOU , GIRL !",as I can to HAPPY 23RD BDAY ENJOY I LUV YU CHICK,SAE,SAE,AAE,A
8468,SAE,That ' s my,""" Dats my","family , love them to death . I would do anything for mine ; I have to work hard for them .","( fam ) lub em to death , do anything for mines gotta grind for dem """,SAE,SAE,AAE,A
8469,SAE,Don ' t get me,Don ' t get,"wrong , I ' m a ride - or - die woman when it comes to mine .",me wrong I ' m a ride r die bitch wen it cum to mines,SAE,AAE,SAE,B
8470,SAE,Let me stop before,""" Let me stp",people think I ' m being messy ; I can back up what I say .,"for ppl thankin I ' m being messy , even I can back my shit up """,SAE,AAE,SAE,B
8471,SAE,I hope I make it in the morning to,I hope I make it n da morning,put in an application for Section 8 .,to put an a application for section8,SAE,AAE,SAE,B
8472,SAE,I don ' t,I don ' t,beg any man to take care of his responsibilities ; you should know better .,beg no nigga to take care of hys responisbilities yu should kno better,SAE,SAE,AAE,A
8473,SAE,My son is really,""" My son b",making me so angry ; I couldn ' t stop smoking even if I tried — my nerves are just too bad .,"really pissing me da fuk off , I can ' t stp smokin if I tried nerves to damn bad """,SAE,SAE,AAE,A
8474,SAE,But I hope I,Bt hope I,will be able to find some really soon because I haven ' t been looking .,b able to find sum real soon cause I ain ' t been lookin,SAE,AAE,SAE,B
8475,SAE,I guess he has,Guess he gotta,to go to daycare . I don ' t care where he goes ; he just has to get out of here .,go to daycare I don ' t care wea he go he gotta get outta here,SAE,SAE,AAE,A
8476,SAE,"Girl , you know I just be",Gul ik I just b,"looking . I ' m not going to do my baby like that , lol .",lookin I ' m not gne do my bby like dat lol,SAE,AAE,SAE,B
8477,SAE,"lol but it ’ s fine , you don ’ t want a hood",lol but its cool u don ' t want no hood /,or stripper name like Sprinkle or anything lol,stripper name like sprinkle or nth lol,SAE,AAE,SAE,B
8478,SAE,About to submit this application at Rent - A - Center . They said they need real,Bout to put in this app at rent a center Dey said Dey need real,people up there .,niggas up dere,SAE,SAE,AAE,A
8479,SAE,Corny > > > > > > > > > with that lame joke and Obama face : Your mom always wears those black Jordan heels,Corny > > > > > > > > > with dat bump add joke Obama face : Ya mom stay with them black,"though , lol .",jordan heels tho lol,AAE,AAE,SAE,A
8480,SAE,"Sorry , I can ' t",""" Sorry , I can '",hang out . My uncle ' s cousin ' s sister - in - law ' s best friend ' s insurance agent ' s roommate ' s pet goldfish drowned . It was tragic .,"t hangout . My uncle ' s cousin ' s sister in law ' s best friend ' s insurance agent ' s roommate ' s pet goldfish drowned . It was tragic """,SAE,SAE,AAE,A
8481,SAE,""" : I want to go back to",""" : I wanna go back to","Baton Rouge for a little while . What do you know about my neighborhood ? ""","Baton Rouge for a lil minute what you kno bout my hood """,SAE,SAE,AAE,A
8482,SAE,""" Yeah , but he ' s tall though . I greeted him today — well , tall",""" yea but he ' s tall tho greeted that nigga today , well tall","for his class . ""","for his class """,AAE,AAE,SAE,A
8483,SAE,"He is mine . You may have had him once , but I have him",He ' s mine . . you might ' ve had him once but I got,all the time .,him all the time,SAE,SAE,AAE,A
8484,SAE,"That situation is messed up . I know I said I don ’ t care , but now I feel",That Shit Fucked Up Like I Know Idc . But Damn I Feel Bad,bad . : (,Now : (,SAE,AAE,SAE,B
8485,SAE,What did he think this was ? He thought I was going to be mad for 20 minutes,""" Wtf he thought this was . thought i was gone be mad for 20 minutes .",. Forget that .,", fuck on """,SAE,SAE,AAE,A
8486,SAE,"I have been involved with that situation for six years ,",I been fxcking around wit dat Fxck around for 6,"though . . . Extremely low - key , though .",years doe . . Low low lowwwww key ass hell doe,SAE,AAE,SAE,B
8487,SAE,"When the time comes , and if it happens , I will let you all know what",Wen da time comes . . & if it happens ! Imma let chu all know Wat,I am talking about .,I ' m talking about,SAE,SAE,AAE,A
8488,SAE,I would tell you all who,I would tell y ' all,"it is , but she ’ s going to kick my ass . Lol . # FSE",who it is . But she gone kick my ass . . Lol . . # FSE,SAE,AAE,SAE,B
8489,SAE,It used to be,Like ppl used,that people abbreviated words . Now people are adding extra letters to words and stuff .,to abbreviate words . . Now Mudfxckas adding extra letters to words in shit,SAE,SAE,AAE,A
8490,SAE,If T . I,If T . I ain,". ( ) isn ' t the finest man in the world , I don ' t know who is then .",' t da FINEST MAN IN DA WORLD ! ! ! ! ! ! ! ! ! ! ! I don ' t know who is den . .,AAE,AAE,SAE,A
8491,SAE,It ’ s extremely,It ' s cold,"cold , but I have my window open just so that awful onion smell can leave my room .",AF but I got my window open just do dat fxckin onion smell can leave out my room,SAE,AAE,SAE,B
8492,SAE,"When I was 15 , I was doing things that some grown adults still don",Shidd wen I was 15 I was doing shit sum grown Mudfxckas still don,’ t do . Ha .,' t do . . Ha,SAE,SAE,AAE,A
8493,SAE,If I can get my squares to hit twice on,if I can get my squares to hit twice sat,"Saturday , that will pay for my phone ! Wishful thinking !",. That ' ll pay for my phone ! Wishful thinking !,SAE,AAE,SAE,B
8494,SAE,I wonder what life would be like if my granddad had been,I wonder what life would be like if my granddad would have been,here . . . .,here . . . .,SAE,SAE,AAE,A
8495,SAE,But a man knows he has a great woman when she can find the source of his,But a man know he has a great woman when she can find the source of his,pain and weakness and strengthen it !,pain and weakness and strengthen it !,AAE,AAE,SAE,A
8496,SAE,When I have a little,When I have a,"boy , I hope he ’ s just like me , but also nothing like me at the same time !",lil boy I hope he just like me but nothing like me at the same time ! !,SAE,SAE,AAE,A
8497,SAE,Show them my new moves — start off,Show em my new stroke jump in it,"fast so it lasts , then I slow it down just to pick up the pace again and go even harder !",fast it ' ll last then I take it slow just to turn back up and beat it up some mo !,SAE,SAE,AAE,A
8498,SAE,You all are concerned about being genuine ; I am,""" Y ' all worried bout being real , I ' m",an adult man and I handle things appropriately .,"a grown ass man and I handle shit accordingly ! """,SAE,AAE,SAE,B
8499,SAE,"She just knows I care , but when she ’ s sick , I ’ ll let her know how deep",She just knows I care ones at ill let her know how deep it,it really is !,really is !,AAE,AAE,SAE,A
8500,SAE,You ’ re talking a,you talking a lot,lot of trash tonight . I ’ m just going to let your videos from Friday speak for themselves .,of shit tonight I ' m just gone let yo videos from Friday handle you,SAE,SAE,AAE,A
8501,SAE,You ’ re just doing everything to try and clear it up … says about,You just doing everything to try and buss it open . . . . . Says about,my stuffy nose !,my stopped up nose !,SAE,SAE,AAE,A
8502,SAE,"Change your life and try to find someone new , or just find a new group",Change ya life and try to find you some new or just find a new group of,of guys to hook up with ?,nigga to slut out for ? ? ?,AAE,AAE,SAE,A
8503,SAE,"I have a lot to say , but I never know how to say it",I have a lot to say but never know how to say it,correctly . * shrugs *,right * shrugs *,SAE,SAE,AAE,A
8504,SAE,"Honestly , if I lose this weight and get in shape like I want to , I ' m going to get",For real tho if i lose this weight and shape up like i want to I ' m going to get stupid,a ton of tattoos !,tatted ! ! ! !,SAE,SAE,AAE,A
8505,SAE,Pick up the phone and call Mom . I know I can call Mom if I ever have a,""" Pick up the phone and call mama , I know I can call mama if I ever got a problem .","problem . . . What ' s up , Sheryl ?",". . . What ' s up Sheryl ? ? ? """,SAE,AAE,SAE,B
8506,SAE,"LOL , I act so gay with my girlfriend and she just laughs at",Lmao I be acting so gay with my GF and she just be laughing at,me . . .,me . . .,SAE,SAE,AAE,A
8507,SAE,Having someone you like live down,Having someone u like live,the street from you — that ’ s the best . You can call him anytime and he can come over .,down the street from you . Thats the shit . U call him anytime nd he can come over,SAE,AAE,SAE,B
8508,SAE,Let me tell you something,Let me tell you,", baby : I ’ m ready for whatever , and we can do the little things that make my body shiver .",something baby im ready for whatever nd we can do the lil things tha make my body shiva,SAE,AAE,SAE,B
8509,SAE,"When your parents call you to turn the TV up . Like , come on , you",When yo parents call u to turn the tv up . Like damn u got,have the remote .,the remote lol,SAE,SAE,AAE,A
8510,SAE,"I put my city on the map — Kankakee , stand up !",Put my city on the map Kankakee stand up,"If the woman isn ’ t showing her face , she must have a lot of money .",if the bitch aint got no face she must got ha bands up,AAE,AAE,SAE,A
8511,SAE,Heaven and Tyra were,Heaven & Tyra,"talking badly about me behind my back , but it ' s okay though !",was talking shit about me behind my back its cool though !,SAE,SAE,AAE,A
8512,SAE,Are you talking about,Is you talking about,"me ? : Ugh , I hate when people talk too much . . . Let me text Danni !",me ? : Ugh I hate when ppl run they mouth . . let me txt Danni !,AAE,SAE,AAE,B
8513,SAE,"I had a limousine one year , but for my wedding next year , I",""" I had a limousine one year but for my wedding next year i",want a stretched Lincoln or Chrysler .,"want a stretched Lincoln , Chrysler """,SAE,AAE,SAE,B
8514,SAE,I have sex with women the way I do when I ' m bored . I turn lesbian women straight and have them sleeping with,I be fuckin broads like i be fuckin bored . Turn a dyke bitches out have her fuckin,men . # BEAST,boys # BEAST,SAE,SAE,AAE,A
8515,SAE,You got in my truck and I drove you to,Bitch u got in my truck i drove ya,"get a test , lol .",ass to get a test lol,SAE,SAE,AAE,A
8516,SAE,I would tell this,""" I wud tell","person that this girl is having sex with her man , but this person would beat her up . I don ' t want the woman to get her ass beaten .","this person that this girl fuckin her man , but this person wud fuck her up . I dnt want the hoe to get ha ass beat . """,SAE,AAE,SAE,B
8517,SAE,There ’ s no way,Ain ' t no way,my boyfriend is going to the mall and not going to get me anything .,my man goin to the mall and not gonna get me shit . .,AAE,SAE,AAE,B
8518,SAE,Why do Black people speak in slang until it comes to business or when they ' re talking to,""" Y black people talk all slangy until it ' s about business or they ' re talking to the white",white people ? Lol,"folks ? ? Lol """,SAE,AAE,SAE,B
8519,SAE,"don ’ t dislike it , Ace , just do your best to protect her from the negativity",don ' t hate it ace just do the best you can to shield her from the,in the world .,bad of the world,SAE,SAE,AAE,A
8520,SAE,I really hope this guy has,I really hope this guy,cancer because he can ' t sing . . . it ' s national television . . .,has cancer cause he cant sing . . . its national television . . .,AAE,AAE,SAE,A
8521,SAE,: There ’ s,: a new film,a new film in your city starring Katt Williams ! We want you to be in it ! Go here :,in your city starring * Katt - WilIiams ! We want you to be in it ! go_here,SAE,AAE,SAE,B
8522,SAE,""" : haha , he said ' null '",""" : lmao he sed nulllllll EATTIE","EATTIE MAE . . . My cousin little Keith is going to kill her , lol . . . He is so dumb , man , you too . ""","MAE . . . . . my cousin lil Keith gone kill ha ass lol . . . he so dum man u to """,AAE,SAE,AAE,B
8523,SAE,""" : She doesn",""" : Bitch","’ t have a car . I was hoping someone would come pick me up . LOL LOL , damn man . ""","ain got no car I was hoping somebody come get me . Kml damn man """,SAE,AAE,SAE,B
8524,SAE,""" : I am so",""" : Um so","sick of these big women who want to be skinny , squeezing themselves into clothes that are too tight . < < < kml ""","sick of dese big huge wanna b skinny too lil tight smushed in duke bitches < < < kml """,SAE,SAE,AAE,A
8525,SAE,"People keep obsessively supporting others to the point where it ’ s starting to seem questionable — man , get off my case ! Let someone else have",""" Niggas be dick riding for ever to the point were its like its getting gay my nigga hop off my dick ! ! give sumone else",a chance . # highman,"a turn # highman """,SAE,AAE,SAE,B
8526,SAE,". Good morning , happy birthday to you , Harvey , from a . k . a . StuffyBabie . Hey , old man — just kidding ! God bless you",. Goodmoring HAPPY B - Day . To Da Harv from aka stuffybabie hey old man . lol im jst playn . . God Bless u . . .,with many more .,wit many more .,SAE,AAE,SAE,B
8527,SAE,"Good afternoon Milwaukee , Twn , City , Boyz : clothing on Fond du Lac / Capital . Real men , affordable . All good , everything is nice too . Also",""" Gud after noon Mil , Twn , City , Boyz : clothing on Fuondulac / Capital . Real Males Afforadable All Gud Everything . . Sweet Too",known as stuffybabie .,". aka stuffybabie """,SAE,SAE,AAE,A
8528,SAE,"Hey O , bringing the heat with the great music . Mixing madness , getting us ready . Ladies and men , Twin City , what ' s good ? So what if it ' s freezing in this place , we ' re out",""" Yo O , , Fire wit Da shiznick , , Mixxin Madness , , Get us ready , , Ladies n Mil , Twn , City , , , WatzGud , Sowat its frezzn n dis piece",— also known as STFYB .,"we out aka stfyb """,AAE,SAE,AAE,B
8529,SAE,If your girl only knew,If you ' re girl,". . . I ' m about to get this number , lol . # donedeal",only knew . . . . Bout to put this number in the bag lol # donedeal,SAE,SAE,AAE,A
8530,SAE,"If you always do what you have always done , then you will always get what you",If you always do what you ' ve always done then you ' ll always get what you,have always gotten .,' ve always gotten,AAE,AAE,SAE,A
8531,SAE,I ’ m not going to let this ruin,Not going to let this ruin,my day . . . I ’ m flying out in a few . # blessedsunday Beautiful people .,my day . . . flying out in a few # blessedsunday beautiful people,AAE,AAE,SAE,A
8532,SAE,I have a good,I have a good,feeling about who I am and what I am capable of . . . I am learning to embrace it .,feeling about who i am and what I ' m capable of . . . Learning to embrace it,SAE,SAE,AAE,A
