aae_text,distilbert_score,vader_score,textblob_score
Had to change my avi cause I had a bottle in my hand..I don't even drink no more..,-0.9995265007019043,0.2235,-0.25
Niggas (Pegross) out hea talkin bout i got punked....! Wtf nigga yu a fuckn gay Boy stfu,-0.9980237483978271,-0.7574,-0.04166666666666666
if that's her man...oh noo rap...gum throat it....cuz shit b vice versa as well...my mouth is like a surprise wit my dude....lol,0.994109034538269,0.0,-0.2
u saying 13 yr old saying they sexually frustrated n here I am grown ass fuck have n house dick n can't get it.lol two things,-0.9979854822158813,-0.9287,-0.3333333333333333
I will stick a bat up a faget nigga ass. Yup this is how I feel n I believe they r ova doing this gay shit its not the fuck cute When it eva,-0.9990599751472473,-0.7737,0.07916666666666666
I can't respect females who can't respect themselves bottomline. Its not sexy to b a hoe whore smut etc.that's y nigs Dnt respest bitches .,-0.999657392501831,-0.944,-0.25
""": When you give without reservation, you'll become a magnet that pulls the world toward you. I love ur flow ur so honest.humble""",0.9998028874397278,0.6369,0.5
I've never had so many thoughts of positivity and growth on my mind at one time... I must say... I like where these thoughts are going,0.9993557333946228,0.8126,0.5
that's always a good thing.. How have you been?? I haven't picked on you in forever,0.9997181296348572,0.504,0.7
I'm sitting here late night with my grandsons thanking God for a role model like you for them .,0.9955867528915405,0.5574,-0.3
or how about we just tell people who we know would b with it,-0.9991912245750427,0.0,0.0
If Gloria can hurry up and take out my hair I will eat  's delicious food that's waiting for me,0.9995381832122803,0.5719,1.0
My brothers bday is monday... Te next couple of days should boost up my spirit,0.9996954202651978,0.5267,0.0
Youre probably the swaggiest while bald man i know. Inteligent and an Amazing sense if humor TOO!,0.9963895678520203,0.7345,0.7500000000000001
"""When you realize you have made a mistake, chalk it up and keep it moving.Time waits for no one, be glad that you are aware and not in denial""",-0.9185411930084229,-0.1531,0.375
Question to self if he didnt have all them tatts on his chest nd back would that area of his body still be sexy to me??? HELL YEA LOL,-0.9920288920402527,0.2824,0.43333333333333335
I never heared that I was half sleep when u called nd still never got that text,-0.9872904419898987,0.0,-0.16666666666666666
Just cause I was pregnat I was waiting to say something to this bitch now she knocked damn I know I should of beat her ass already mad,-0.9988076686859131,-0.9313,-0.625
me either lol im waiting for a drop of liqure to touch my lips,0.9266888499259949,0.1779,0.8
In the house ill take mir mir anywhere he not bad or hes not one of them kids that run around love my boo,-0.9927924871444702,0.6428,0.11666666666666664
Oh u sick so u cant go to the store for me cool. Im pregnat nd I still cook clean wash clothes nd fold them but I dont say no.,-0.9982175230979919,0.09,0.0007936507936507908
These other hoes aint ur friends a friendship is build over years not days or months a real friend will ride till all for wheels fall off,-0.9964920878410339,0.5493,0.037500000000000006
I wish  shout up about good pussy u wouldnt know what good pussy was if it bit u in the ass,-0.9873320460319519,-0.0788,0.7
He said wanna know whats wrong with us . Me with the dum face what lol. He like we both wear the pants. Im like go back to fuckin sleep man,-0.9969507455825806,0.5719,0.10000000000000002
So he said he see the way you look at me so i told him i love dick he said she gonna give u a plastic one im ctfu subtweeting,-0.9883947372436523,0.2263,0.5
no ond day demo.called me downstairs about that shit i was like u a dum ass for real,-0.9977274537086487,-0.7783,0.0
im good ready to push this baby out so i can feel less trapped,0.9980887770652771,0.3167,0.1333333333333333
""": Keep sayin my name imma put sumthin in ya mouf its only gonna be 3 1/2 inches""",-0.9970579147338867,0.0,0.0
no u wont send the pic to Tasha nd prove it to her so I can hear about it lol jk,-0.9969357252120972,0.3612,0.8
Sitting here think like damn Rubin Jr when u coming out mommy need her coochie nd waist back lol,-0.9890090823173523,0.3818,0.4
Sad cause I would of told me hell no it I guess I can love him till his balls get all saggy nd wrinkled nd shit lol jk,-0.9985944628715515,-0.6808,0.15000000000000002
She said she was gonna small me one two many timesnd called me a bitch cause I wasn't jumping in a fight cause I'm pregnant got me chopped,-0.9943183064460754,-0.7506,0.19444444444444442
Its so good to live sucka free im soaking it all up while ya girl sucking it mean the world to her its nothing but a nut to me.,0.9466269016265869,0.5017,0.23096590909090908
All of that ass I can't grab it? You mine as well have been a fat bitch.,-0.9960039258003235,-0.7351,0.0
The moment when my auto correct don't work during a tweet and I got to spell every word on my own.,-0.9986096620559692,0.0,0.6
loll that guy sucks because he doesn't creep you out. And no the real guy is the guy who gets chocolate milk and a water everyday :),-0.993003785610199,-0.1779,0.05
I am coming ti visit Berks tho for a week lol idk when tho,0.8340163230895996,0.34,0.8
#BestLinesInHipHop They throwing up bricks you better box out my niggas got enough white to build Barack house.,-0.9103301763534546,0.128,0.16666666666666666
They say you only get one life time then its gone in a blank of an eye or is it all just in my mind.,-0.9984741806983948,0.0,0.0
""": I wish I had a delete button in my life. To delete some people, some memories, and some feelings..""",-0.999187171459198,0.4019,0.0
"""I hope you forgive me I never ment wrong I tried to be patient but I waited to long. But I would'be came back, I would've came back for you.""",-0.9722564220428467,0.5068,-0.1375
Yo know as a kid I got excited over those Lego toys thinking they was gonna move on they own not seeing the white kid hand moving them -_-,-0.9871899485588074,0.6808,0.325
Been thru worst pain suffering wht tht person did but ya if they ws to call on for me ineed of sumthng ima alwys be there,-0.9873895645141602,-0.6956,-1.0
How you gon hate when you dont no me ayee gotta do wht you gotta do im still smilin man,-0.8518010377883911,-0.4238,-0.8
Lol mama keep waking  out of ha sleep talkingh outta no where im like uhhh aha .,-0.9971887469291687,0.6705,0.8
I be hearing the most freaking noise in my house sht be having me feelin some type of way lol,-0.9799816012382507,-0.0754,0.65
Im cool af mann once you get to known me .. My attitude is based off how you treat me though.,0.9914264678955078,0.6124,0.35
If idislikeee youy im not gone beat around the bush withhh youu ima let cha know mann real bs.,-0.9892467856407166,0.0,0.2
"""He means,alot too you that okay but the real question is do you mean alot to him ?""",0.8740249276161194,0.1154,0.12916666666666665
Ijst dont kno wht a good meal and warm shower will do for youuu mann .. Go sleeeep,0.5587732791900635,0.5859,0.6499999999999999
Wish i was in phoniex Arizona right now sht its 76 degrees over there !!,-0.9990350008010864,0.508,0.4464285714285714
Iwouldnt wanna have no baby by no sorry ass nigga ikno that can give his baby sht,-0.9942928552627563,0.2197,0.25
Omg im up outside .. Gettingg these boxes out my grandaddys van its so f.ccn cold man cnt believe its 20  degrees outdoors,-0.993365466594696,0.0,-0.3
Momma always told me she dgaf .. Dont take no sht from a nigga or female there for we f.cc up b.tchs & niggass unless they fcc with me first,-0.9943080544471741,0.2235,0.125
W-2 form came bacc todayyy.. Welp car shoppng with my dad picc out my car :-),-0.9976065158843994,0.3182,0.5
Ididnt talkk bazz like that much but we did  go to daycare together he was outspoken lil boy .. Wages daycare man memories same class to :),-0.9603321552276611,0.6956,0.2333333333333333
The one that you once love pushes you aelway but when you finally let go life for you geys better they come bacc .. <,-0.9935994148254395,0.7543,0.3333333333333333
I hate when people try to be something they not.. everything isn't for everybody -_-,-0.999380350112915,-0.5719,-0.8
I miss oomf kisses I shoulda been up when he texted me lastnite while I was being mean,-0.9952548742294312,0.4019,-0.3125
Had a good day today wit da crew   now it jus gone be us robin since out boi going to Skool,0.9894312620162964,0.4404,0.7
You young guys r dying if thirst dying of thirst. Do u no wat that means???? You all need holy water.,-0.9960469603538513,-0.4871,0.1
its ah shame god allowed me ta have two blk ahh cousins Q n blakk,-0.9966262578964233,-0.25,0.0
Lol but youll dnt need to cause that mess wit my brain hawney lol you need to kill youll self,-0.998933732509613,-0.7351,0.47500000000000003
""":  ian ask fr yo opinion kml.lol I no yhu didn't I was jus sayin:-)""",-0.9969231486320496,-0.296,0.5
Kevin went hard I don't think I can top that ! Nbs #ThouShallSuckMyDick hard ! Nbs,-0.9985961318016052,0.0,-0.010416666666666685
Later twitter nation. And they wonder y i act like i do. Ready for wat ever. Ready to make the 3rd biggest decision of my life. Stay tuned n,0.9955835938453674,0.7579,0.1
"""Cheating on a girl is deeper than people realize. It destroys her outlook on love, her future relationships, and her peace within' herself""",-0.9993817806243896,0.128,0.25
yay company plus thomas a be gone maybe if Fran off we can go over there,-0.994766116142273,0.5267,0.0
he was high tho and i was just trying to refresh her memory nobody gives a fuck,-0.6165465712547302,-0.5423,-0.12000000000000001
oh you know.im hip my bro been being hella two faced with us etc,0.6012908816337585,0.0,0.0
I need a IG name mo yea I'm juss making a IG don't judge me,-0.9750288724899292,0.0,0.0
I'm in this hospital bored and hungry mo I'm boutta say fuck dis and go tf to practice,-0.9994321465492249,-0.6808,-0.45
""": So my sissy from Livingston suppose to cum stay wit me tonight....hmmm.....of course gotta spend time with yall!!!!!""",-0.8153666853904724,0.0,0.0
"""So I found out the bomber at churches chicken was only 4 in yrk, but in greensbro for some bombers yuh can get 6 for 2.16 #cantbeatthat""",-0.997407853603363,0.0,-0.3
""": There are some things that are really awkward to say, but really easy to text.""",-0.9577354788780212,0.5917,-0.08333333333333331
""": Laughing so hard no noise comes out, so you just sit there clapping like a retarded seal.""",-0.9695422053337097,-0.328,-0.5458333333333334
: Ian Finna Talk to nobody and Ion Want Nobody Talking to me Plain As that!,-0.9972956776618958,0.1511,-0.26785714285714285
If you don't. Let me know so I can go  about my business. Ion have time,-0.9695202112197876,0.0,0.0
"""I say baybee I got them racks she like you need to show mee ,& she gone wanna blow me cus I ball like I'm Kobe!!""",-0.7980725765228271,0.6792,0.0
""" , kml girl mee too ! I'll been done killed that crazy bit .""",-0.996423065662384,-0.8016,-0.4
"""Shawty walk like , she talk like , she know that she the shxt !""",0.9248353242874146,0.6476,0.0
Syracuse Has The Best Record In The Nation And They Got Em Ranked At #4 Smh,0.999489426612854,0.4404,1.0
This is about to be my chill day and good morning God bless America and keep ya head up and ya bread up #facesUP,0.9987117052078247,0.7783,0.7
I got to give a S/O to my mother I wouldn't be nothing without her I wouldn't even be here she is beautiful and I love her,0.9997617602348328,0.8442,0.675
"""I gain a hater everyday , but I walk the right path that lead me to a positive way""",0.9997345805168152,0.7351,0.10432900432900431
"""I'm addicted to the money , it got my attention money conversating nigga yall should pay attention""",-0.9973191618919373,-0.1027,-0.4
Somebody can be your nigga for 8 years or all your life they'll still turn on you,0.6052265167236328,0.0,0.0
bored & have no one else to talk to I'm suppose to act like shit cool! Fuck outta here! You don't EVER have to talk to me!!!,-0.9961516261100769,-0.8302,-0.309765625
My bestfriend really gon make the worst mistake & regret it smh I'm tryna save her but she so fuckin hard headed!!!,-0.9980481863021851,-0.7925,-0.4565538194444445
Can't wait to get off...5 o'clock cmon me and my homie getting us sum good food and good drank and talk sum shit lol,0.9907958507537842,0.6124,0.5
I aim to please. Have ya ass something like stuck when I'm through with you.,-0.9985912442207336,-0.1779,0.0
My asiaaaaan :*. Big hug <333. I love you & dont forget the smile :*,0.9997372031211853,0.8848,0.26666666666666666
Omgg :'))). You do ? I love you moree thaaan chicken backs & greeenfigs bayy,0.6755829453468323,0.6124,-0.04999999999999999
"""If your ignoring your girlfriend , theres another guy who can give her all the attention she needs.""",-0.9994662404060364,-0.4019,0.0
""" To show you how much I love you , I'll give you my flu :')""",0.9988117218017578,0.3818,0.5
when I was younger I wanted to be in one of those Kidz Bop videosss lool,-0.9713748693466187,0.0,0.0
""" LOL !!! Safiyaaa that made me cryy . Give up , just give up""",-0.996289849281311,0.6607,1.0
"""Im laughing to take my mind off the pain , but its not helping at all :(""",-0.9993053674697876,-0.3361,-0.75
its ok i guess but I wish u gave me another chance dats all u wanted,-0.9835947155952454,0.7684,0.5
""": Don't lose the girl of your life, for the hoe of the night.Dats some real shit,U muthafuckas take HED!!!!""",-0.9771389365196228,0.5308,0.48828125
then 10 mins later here she cum ddy ddy i need my pull up on...#PUSH OVA!,-0.9957448840141296,0.0,0.0
Oomf is crazy:-)  yea i make these hos sick. The er gone b full n MARCH#THEYMAD n boosie voice.,-0.9992287158966064,-0.6908,-0.11607142857142858
This nigga cleotis sung cuntry all the way 2 n from NAT off beat n out of tune dang#DROVE2theMAX,-0.9823566675186157,0.0,0.0
Wit 6 mo weeks to go. He bound to b at least 7 to 8 pds.#chunkymonkey!,-0.950695812702179,0.0,-0.375
Fed the hubby n his wrk crew them niggas shuld b tired of pizza. Lol# Thatsmybae!,-0.9994066953659058,-0.4199,0.3
Got Two Project And A Long Algebra Worksheet That's Due When I Get Back To School <<<<<<<<<<<<<<< #Stress,-0.9719264507293701,-0.4215,-0.05833333333333333
"""God didn't promise a life without, pain, struggles and hardships, but he did promise he will give you the strength to get through them.""",0.9995948672294617,0.8666,0.0
"""When I say ima call you back , don't count on it cause I just say it to hang up""",-0.9962977766990662,0.0,0.0
When you hit your funny bone and somebody ask if you ok you wanna fight that person <<<<<<<,-0.9882664084434509,0.3612,0.375
"""Oh, you ion like me , well cool thats fine , you aint gotta like me shidd""",0.998812198638916,0.6798,0.3833333333333333
#moviethatnevergetold Dont be a menace to the south central while drinking your juice in the hood,-0.9799046516418457,0.3875,0.0
duh Khambrel spreads things that why I told him so he can tell you to make you mad bol its obviously working,-0.9918980598449707,-0.4939,-0.30833333333333335
"""My ghetto white friend ,he jus be yelling Kool-aid The sh*t ya when black people make it nd he be like Iknw all 2Chainz songs ,Nigga wht?""",-0.9980143308639526,0.6908,-0.08333333333333333
"""When hoes look at you like they saying bitch i dont like you I look back at them like hoe is there a problem , cause if it is solve it """,-0.9968225955963135,-0.4234,0.0
If im at somebody house and I see a roach ima pretend sick and call my mama,-0.9983201622962952,-0.5719,-0.7142857142857143
"""Every second, every minute, man I swear that she can get it Say if you a bad bitch put your hands up high, hands up high, hands up high""",-0.9266248941421509,-0.8176,-0.043999999999999956
"""If y'all wanna fight we can take it to the back bol , remember your brother them fighting  """,-0.9921541810035706,-0.6249,0.0
"""#WaysToGetSlapped talk about me behind my back but be like Hi friend  in your face""",0.9934509992599487,0.8201,-0.2
"""Have you ever notice that adults be like your generation fvcked up but they the ones who put all this stuff here to fvck it up , smfh""",-0.9777234196662903,0.1901,0.0
Thank God I found you nI'm lost lost without you nMy every wish and every dream nSomehow became reality,0.9509005546569824,0.5719,0.0
"""Had Funnel Cakes , Cotton Candy , Popcorn , Soda , And Ice Cream >>>>""",0.8370710015296936,0.0258,0.0
"""Man , I gotta do homework , shit * picks up phone* I'll do it later""",-0.9690600037574768,-0.5574,-0.1
I'm not concerned about you at all only my child . Just letting you know !,0.9941925406455994,0.0,0.0
Ctfu . I'm gone get my diploma how about you . And go to college . I can do that shit !,-0.9874269962310791,-0.5983,-0.25
I wanted to be cool with the bitch . Until he said what he said . !,-0.9922274947166443,-0.4199,0.4375
I wish that bitch would say some shit she should be lucky I have to big ass to her . Come on now with your crying,-0.994276225566864,-0.8591,-0.016666666666666677
And if the fat bitch got a problem about me saying anything about . You know where I live at !,-0.9956424236297607,-0.7777,0.17045454545454544
It's just so funny he was so into my pregnancy went to my ultrasound everything . Like wtf,0.9876421689987183,0.3488,-0.125
I really don't need distractions in my life this year... It's so much on my plate.,0.9983188509941101,0.2509,0.2
"""If you aren't here to help me reach my goal, then I don't need you in my life. You'll be nothing but a distraction.""",0.9973303079605103,0.2953,0.0
"""If you love someone , you tend to go above and beyond with your love to ensure that person that they are the love of your life.""",0.9997060894966125,0.9451,0.375
I wasn't invited!  Wtf is this?! How is my prom date not going to ask me to go out with her? Smh.,-0.9989842772483826,0.4051,-0.625
"""I'll never understand why people think they're slick. Hoe, I know what you're doing. Bitch, check your spirit,""",-0.9960708618164062,-0.4767,-0.25
This cold got the best of me.less sleep extremely hot throat nose n all that killing me n guess what im still goin to wrk.,-0.9967435002326965,-0.0516,0.21666666666666667
I mean how df u blow a 27 point lead tho? I guess da celtics took notes frm da falcons 2 weeks ago,-0.9988054037094116,0.0,-0.3125
"""#Oomf a hoe. She know she a hoe, I know she a hoe, she won't claim she a hoe, so she say she ain't a hoe, but.....WE ALL KNOW YOU A HOE!!!""",-0.9919079542160034,0.0,0.0
Like they say watevas done in the dark will come 2 the light so if u got sumin u tryna hide best believe the otha person already knows buddy,-0.9962820410728455,0.7184,0.4166666666666667
Cnt stand when my male friends b on sum otha shit Smdh disappointed in u,-0.998100221157074,-0.5574,-0.31666666666666665
I did you wrong you did me wrong. Ill take you back you'll take me back!,0.9524409174919128,-0.8516,-0.3
That shit syk brother you fukin em up... let me know when itso out here #89MUSIC,-0.9935309290885925,-0.5574,-0.2
That Bitch Ty Pose To Be On Ha Way To Bring Me Some White Castles,-0.8043597936630249,0.0516,0.0
""" aw  ,,  me on the other hand im solo dolo w/ the loml ( ;  dfl""",-0.9980279803276062,0.4939,-0.125
""": If we ain't together , you have no right to tell me who & who not to talk to ....""",-0.9989160299301147,-0.296,-0.14285714285714285
"""Old as crap w. A cane.  Moving 2mph talking bout some  come here baby  ,  foh lmfaooo""",-0.9966409206390381,-0.3818,-0.35000000000000003
it was impressive. But they better win at least 10 games next year . . .,0.9980980753898621,0.9042,0.39999999999999997
"""Bears fans, never forget your defense was much better than this Rsvens D this year . . .next coach better win at least 10 . .""",0.9969484210014343,0.8719,0.375
""" , you had to laugh when you seen it!  Or did you just giggle?""",0.7761678099632263,0.7712,0.375
"""I Fucking Hate The Word No Or Any Type Of Rejection , Don't Say It To Me At ALLLLL!!!""",-0.9970642924308777,-0.8902,-1.0
Lmfaoo Deana Was Talking Major Junk About Not Going To School But Look Where She Going Lmbo,-0.9953442215919495,0.0,0.0625
Ok my bitchy tweet of the day: BITCH FUCK YOU! THAT'S Y YO MAMA FUCK FOR FOOD STAMPS YOU TRAMP ASS BITCH!! YOU HOE ASS PROSTITUTE ASS BITCH!,-0.9954168796539307,-0.9912,-0.2604166666666667
. I WANT TO WRITE A COVER TO ONE OF YOUR SONGS.... WHICH 1. SHOULD I DO??????!,-0.9945569038391113,0.5081,0.0
. Will do but I'm writing a cover today. Do you have a suggestion as to what song I should do??? #seriously,-0.8935217261314392,-0.3798,-0.3333333333333333
soooo DO YOU SEE WHAT THEY'RE SAYING..... WHAT DO YOU HAVE TO SAY. OH (NOTHING CUZ YOU NEVER DO!!) Lol,-0.9798929691314697,-0.4434,0.8
SHOUT OUT  for making me laugh with that picture!!! Her mrs. Puff lookin ass.,0.9953582882881165,0.2444,0.5859375
"""Ahh , feel like dancing ... To promise by Ciara .. Its gone be cute""",0.9987917542457581,0.7783,0.5
"""Lol Tuddie & Her Coussin Got My TL Live Thoe , They Funny Ahh Hell""",0.9592949151992798,0.0258,0.3954545454545455
"""Hoes Bettter Dont Come In My Face Showing They Shoes , Hair , Phone Etc To Me Cause Im Str8 Going Off On You !""",-0.9964976906776428,0.0,0.0
Had To Go Cause All my Friends Going And Ion WANA See Them Children FACE Chilld,-0.952501118183136,0.4767,0.0
Lol I Am In A Min ! Gotta Look Over Some Words For These Exams I Got ! Take Yo Ahh To bed !,-0.9897047877311707,0.5684,1.0
Lol ! Ight ! And Bitch get On With Thatt Shiit Talking About What A.M You So Fuck Slow Dude ! SMFH,-0.9923116564750671,-0.8109,0.07499999999999997
"""I Been Thinkinng About Fuckking You  , I Been Thinking Kissinggg You  , Touchingg You , and Lovingg You !""",0.9963415265083313,0.0,0.0
Lol On Ma Bruhh ! Lol Yeah I Talk To Him and Waitin On Somebody To Tell He Dont Want Me ... Lol hmmm,-0.9978785514831543,0.8648,0.8666666666666667
Lol IKR ! Beat Her Ugly Ahh ! Aye What Yall Doing today ? I'm BORED,-0.9996504783630371,-0.6016,-0.125
"""Pooh Nd DeeAINT NEVER TURNED ME DOWN , NOR BEEN FAKE TOWARDS ME ! Love Themm Guys :)""",0.9982491731643677,0.8219,0.05486111111111111
"""Yall Somebody Just Gave Me 6 , 6 , 7.9 for A Rate on IG !""",-0.9977007508277893,0.0,0.0
""" Lol Who In The Hell You Thankk You Going Off On ? I Meant CALLING Yo Self Going Off On ? if I WANA BLOCK YOU ,I Would ! Hmph""",-0.9975469708442688,-0.7955,1.0
""" Lol Guhh You Know , The Two Couples , I Was Telling You About !""",0.9660505056381226,0.4753,1.0
it ain't just me! Lol Hanna! I swear we automatically set eachother off...it's hella weird...never had that before ...,-0.7001145482063293,-0.4795,1.0
Working hard for something you never had to work hard for is one of the hardest things!,0.9968752861022949,-0.2714,-0.328125
LOLOLOLOLOLOL!!!!!!! I hated myself for writing it but I just went with it because it was hilarious,0.9995570778846741,0.4798,-0.2
""" I'm singing You Are My God at Jubilee Feb.8th can you come?! I want to call you up!""",0.9996362924575806,0.4559,0.0
I say that because you end up expecting more from people that they just can't give you...it's not their fault it's yours ..,0.9363915920257568,0.3089,0.5
Any man can have a child. It takes a real man to be a father..,-0.9752182364463806,0.0,0.2
"""A hoe is like the first slice of bread in a loaf. EVERYBODY touches it, but NOBODY wants it""",-0.9971659779548645,0.1901,0.225
QUITA I TRIED TO STOP GOING ON YOU BUT YUH STEAY TALKIN SHYT BUT IF YOU HAVIN SHYT WHY YO KIDS GOT THE NEW K SWISS N NOT THE NEW MIKES? lbvs,-0.9975540041923523,-0.2421,0.13636363636363635
Make Them Notice That Yuh Luv En And Care Bouh Em Az Much Az They Do Yuh...  Daz Not Much At All,-0.9993884563446045,0.4939,0.05
"""S/O oo2 My Suh .. Smh Dont Even Fwm Lik She Shud, Luhh Diz Chick Doe.!""",-0.998501181602478,-0.3802,0.0
"""I Wonder What She Be Complainin Bouh All Da Tyme...  Be Kewl,  Yuh Whid Me Baby..  #Chill""",-0.9724609851837158,0.3182,0.0
"""Ta Think,, Man Itz Ah Mother Out There Sumwhea About To Have The Nxt LEBRON JAMES..  #RNS""",-0.9352599382400513,0.0,0.0
""":  a bru i feel u....random thought)--> yo roommate look like an action figure Damn Dat Shit Too Funny kmsl""",-0.9996569156646729,-0.2263,0.049999999999999996
We Hav Two Totally Diff Outputs Buh Itz Kewl Cuz Ik What She Feels...  It Iz What It Iz.!  #NoStress,-0.9949772953987122,0.3802,0.0
This Waznt Even Suppose Ta Be Ah Convo Ta Hav On Twitter..  Nuthin Waz Directed At All..  Be Kewl.!,-0.9962145686149597,0.3802,0.0
I BELIEVE Ppl Do Way Too Much For Attention.. Engage Yurself In Wateva Makes Yuh Happy...  #SimpleAsThat,-0.6251299977302551,0.7269,0.5
"""Nawh Not At All...  My Words Are Always Twisted Nd Means Sumthin Totally Diff From What I Actually Mean..  Ill CHANGE, #NoProblem""",-0.9995895028114319,-0.4215,-0.328125
I Do All I Can Ta Change Shit Yuh Complain About Buh I Never Ever See Yuh Stepping Up Doin The Same When I Feel Lik Sum Shit Aint Right,-0.9943962097167969,-0.8658,-0.02857142857142858
"""Man Diz Bihh Goin Ham On TL,  Buh Dont EVEN Cut Up Lik Dat In Person...  Y Da Fuck Yuh Gotta Stunt.?""",-0.9986591339111328,-0.3991,-0.4
Nuthin Fr Fr.... Well Nuthin I Cant Handle.!  Im Glad Yuh Care Tho.. Atleast Ik SUMBODY  Do...,-0.8971146941184998,0.4788,0.5
"""I Woke Her Up Nd Ask For Ah Massage,  She Said Yes Buh Went Strait Back Ta Sleep....  Im Guessing Itz Da D.!""",-0.9921590089797974,0.4574,0.0
"""Dont Worry Bouh What Happened Ta Me Nd Dem Otha Girls, Cuz BELIEVE Me What Ever Happened They Got What They Deserved""",-0.9894095659255981,0.3412,0.0
"""Fuck This,  When I Get Back Ta Tuscaloosa, Im Going Ta Take Diz ASVAB Nd Get My Ass Sent Off.! Tired Of Procrastinating""",-0.9997132420539856,-0.8805,-0.26666666666666666
""" And I Was,  Nd I Also Said I Was Cumn Back Home.....  Yuh Still Cudve Said Something.!""",-0.9657881855964661,0.0,0.0
"""Gets Up Early, Cums Home Nd Cook For Me, Falls Asleep, Wakes Up Nd Grab Her Phn.....  Damn I Gets No Conversation.! Its Kewl Tho""",-0.9994280934333801,-0.4389,0.125
""" i can't stop thinking about that argument you told me that happened Friday , lmfaoo !""",0.9861294627189636,-0.2273,0.0
""" lmaoo , don't hoe yourself with these quotes that you dont even use .""",-0.9903731346130371,0.0,0.0
If De'Asia don't STFU about being a tomboy .. I'm going to shoot her !!,-0.9945064187049866,-0.4559,0.0
Its too many gay females in my school ! Like why don't you like dick ?? You haven't even tried it ! O.o,-0.9994256496429443,0.5,0.40034722222222224
g I got a ps3 wit five games n 2 controls for tha buck fifty,0.9730470180511475,0.0,0.0
"""So ashamed at the wrong, dumb, lazy, choices ive made and now have too live wit""",-0.9995989203453064,-0.9001,-0.2471590909090909
A good man in the house .......now u can rest.....bet u never scream a nigga's whole name out,0.5707759261131287,0.6319,0.44999999999999996
hay u guys didnt break the group up ....cause it was some fans up set bout dat,-0.9913612008094788,0.0,0.0
"""God is awsome i have a new team manger ,but I still hav a job""",0.986652135848999,0.1406,0.13636363636363635
Im old fashion cause I still open car doors instead of making u opren and close them...,-0.9901989698410034,0.0,0.05
We're not even a full 3 hrs into the new year and I'm already having a debate with myself. #TooSoon,-0.9951399564743042,0.0,0.24318181818181817
"""So I realized where the dislike for my hair is stemming from, it's bcuz I'm doing it myself.""",-0.9984398484230042,-0.3818,0.0
Y'all don't wanna let the white folks know they are around the corner from Rick Ross' old house. #IGetIt,0.6806432008743286,0.0,0.05
*tweet dropping* They aren't. There are plenty of white folk where I live with locs. *steps out convo*,-0.8844676613807678,0.0,0.06818181818181818
I hate when ur sweeping or straightening up something and people  come behind u doing the same thing. #PetPeeve,-0.9959110021591187,-0.5719,-0.4000000000000001
What's the deal: Alicia Keys sing the National Anthem and Beyonce soon the half time show. My tv will be on mute,-0.9959100484848022,0.0,-0.16666666666666666
""" chile, I just noticed ur locs were gone! I love ur new do. Mine will be gone this Sat!""",0.865608274936676,0.6988,0.3352272727272727
""" Yay, welcome to the clan!! I got stuck on ep 6 before they took the series down.""",-0.9973748922348022,0.717,0.4222222222222222
""" I've been picking them out for 2 wks, but I got my hair cut abt 2 hrs ago""",-0.9986006617546082,-0.3919,0.0
""" This is the end of wk 4, so you should have $10 saved. Next wk, you will save $5""",-0.9975928664207458,0.7184,0.0
I stepped out my warm home to hang out with frat in 28 degree weather. I'm so grateful to be back home. #ThatsLove,0.999680757522583,0.6972,0.3
If I would have shown u my emotions you still wouldn't have done ish .......,-0.9986231327056885,0.0,0.0
After work study hit up the caf change for practice then back to work study,-0.9607940316200256,0.0,0.0
Trying to decide if I should drive to get something I absolutely need and have a chance of get stuck or just not having what I need  lol,-0.9988755583763123,0.4215,0.5
Dnt put ur rotten fingers in my face or your crumby ass booty on me..... Those are the rules of Cree .... Very simple ....,-0.9984265565872192,-0.7783,0.0
u got it my guy  been put me up on u from the intavention,-0.7547921538352966,0.0,0.0
got me scouring the city for #Fireball that joint taste like tthe candy tho,-0.9793230295181274,0.3612,0.0
so so sorrryyyy Babbbbyyyyy all u have to do im say that im sorry nd im in love with u baby I want this,-0.9931734204292297,0.6369,0.0
Tahiry nd joe got that never ending relationship ole girl better look out. While her man eating steak nd ice cream from another woman #LHHNY,-0.7453562617301941,0.4404,0.5
""": On a crazy scale of 1-10 all light skinned girls are 10.. we know!!!!!""",0.9705429077148438,-0.5526,0.2
""" man you a lie...I aint seen you since July 6, 2011...so I kno u flexin lol""",-0.871965765953064,0.4215,0.8
I can find u a nice pit momma and I'll help u train him,0.9987970590591431,0.6705,0.6
she'll get use to it after a few days but you'll have to let her scream.. I train dogs,-0.997541069984436,-0.5499,-0.2
"""I laugh everytime I see a bird chest in a avi, them lil niggas be gettin chosed?""",0.6303696632385254,0.296,0.3
""", l miss you likee everyday wannaa be w. But your away, l miss you missinn you insanee but if I got w. You would it feel samee samee""",-0.9886910915374756,0.5859,-0.2
Tf ' &&& if itss on my pagee you mustaa been twatchinn me hard clappinn your gumss bout somethinn l said it aint in my tweetss,-0.9861364364624023,0.3818,-0.2916666666666667
"""Boy eats pussy = he gets props , girl suck dick = she's a hoe, boy cries over girl = he's in love. girl cries over boy = she's dumb -__- TF?""",-0.9868457317352295,-0.8658,0.0625
. if you will let a person they will always try to make u unhappy,-0.9983553290367126,-0.4215,-0.6
Now My cuzzin Bf down sat Up dere And said He Wish he Coulda got Me Befo he Meet My cousin,-0.9963353872299194,0.4019,-0.15555555555555559
